mano,mano_legible,posicion,posicion_nombre,rank,mascara_idx,accion,reward_promedio,n_visitas,confianza,prob_seleccion_pct
"[1, 1, 11, 12]",Rey-Caballo-As-As,3,MANO (J3),3,12,"Mantener [Caballo] / Descartar [Rey,As,As]",0.0484472789340672,151154,ALTA,8.417689073674657
"[1, 1, 11, 12]",Rey-Caballo-As-As,4,POSTRE (J4),1,9,"Mantener [Rey,Caballo] / Descartar [As,As]",0.2986712202398477,152847,ALTA,34.56830835855087
"[1, 1, 11, 12]",Rey-Caballo-As-As,4,POSTRE (J4),2,13,"Mantener [Rey] / Descartar [Caballo,As,As]",-0.0708878813453976,152847,ALTA,16.507570861561312
"[1, 1, 11, 12]",Rey-Caballo-As-As,4,POSTRE (J4),3,4,"Mantener [As,As] / Descartar [Rey,Caballo]",-0.2768585579043095,152847,ALTA,10.934006146829757
"[1, 1, 12, 12]",Rey-Rey-As-As,1,MANO (J1),1,9,"Mantener [Rey,Rey] / Descartar [As,As]",2.8058042003511128,46139,ALTA,85.40229714714681
"[1, 1, 12, 12]",Rey-Rey-As-As,1,MANO (J1),2,3,"Mantener [Rey,Rey,As] / Descartar [As]",1.4752378681809315,46139,ALTA,5.966976407906944
"[1, 1, 12, 12]",Rey-Rey-As-As,1,MANO (J1),3,2,"Mantener [Rey,Rey,As] / Descartar [As]",1.4684106720995254,46139,ALTA,5.886054697656343
"[1, 1, 12, 12]",Rey-Rey-As-As,2,POSTRE (J2),1,9,"Mantener [Rey,Rey] / Descartar [As,As]",2.2319120362598626,35742,ALTA,86.44901485610099
"[1, 1, 12, 12]",Rey-Rey-As-As,2,POSTRE (J2),2,3,"Mantener [Rey,Rey,As] / Descartar [As]",0.7709977057803145,35742,ALTA,4.6539957680794695
"[1, 1, 12, 12]",Rey-Rey-As-As,2,POSTRE (J2),3,2,"Mantener [Rey,Rey,As] / Descartar [As]",0.748083487213922,35742,ALTA,4.445523871774986
"[1, 1, 12, 12]",Rey-Rey-As-As,3,MANO (J3),1,9,"Mantener [Rey,Rey] / Descartar [As,As]",2.3885930892438485,45639,ALTA,82.41292771844499
"[1, 1, 12, 12]",Rey-Rey-As-As,3,MANO (J3),2,2,"Mantener [Rey,Rey,As] / Descartar [As]",1.0738622669208353,45639,ALTA,5.943395896419478
"[1, 1, 12, 12]",Rey-Rey-As-As,3,MANO (J3),3,3,"Mantener [Rey,Rey,As] / Descartar [As]",1.0409299064396678,45639,ALTA,5.564549053268901
"[1, 1, 12, 12]",Rey-Rey-As-As,4,POSTRE (J4),1,9,"Mantener [Rey,Rey] / Descartar [As,As]",1.8471203895449717,35734,ALTA,82.67223033171737
"[1, 1, 12, 12]",Rey-Rey-As-As,4,POSTRE (J4),2,3,"Mantener [Rey,Rey,As] / Descartar [As]",0.3724464095819108,35734,ALTA,4.329862549325647
"[1, 1, 12, 12]",Rey-Rey-As-As,4,POSTRE (J4),3,2,"Mantener [Rey,Rey,As] / Descartar [As]",0.3669894218391448,35734,ALTA,4.28286347549946
"[1, 1, 4, 10]",Sota-4-As-As,1,MANO (J1),1,13,"Mantener [Sota] / Descartar [4,As,As]",-0.0739278108741946,74194,ALTA,28.013803265146432
"[1, 1, 4, 10]",Sota-4-As-As,1,MANO (J1),2,4,"Mantener [As,As] / Descartar [Sota,4]",-0.4491737876378144,74194,ALTA,13.226275363942017
"[1, 1, 4, 10]",Sota-4-As-As,1,MANO (J1),3,14,"Mantener [Nada] / Descartar [Sota,4,As,As]",-0.4748227619484055,74194,ALTA,12.564903115614168
"[1, 1, 4, 10]",Sota-4-As-As,2,POSTRE (J2),1,13,"Mantener [Sota] / Descartar [4,As,As]",-0.5583596636855352,74692,ALTA,25.255761160103134
"[1, 1, 4, 10]",Sota-4-As-As,2,POSTRE (J2),2,4,"Mantener [As,As] / Descartar [Sota,4]",-0.7843410271515022,74692,ALTA,16.072207973150014
"[1, 1, 4, 10]",Sota-4-As-As,2,POSTRE (J2),3,14,"Mantener [Nada] / Descartar [Sota,4,As,As]",-0.9783644834788195,74692,ALTA,10.903072768407561
"[1, 1, 4, 10]",Sota-4-As-As,3,MANO (J3),1,13,"Mantener [Sota] / Descartar [4,As,As]",0.0836042604709371,73513,ALTA,21.76171656982624
"[1, 1, 4, 10]",Sota-4-As-As,3,MANO (J3),2,4,"Mantener [As,As] / Descartar [Sota,4]",-0.0821487355977854,73513,ALTA,15.621470986046113
"[1, 1, 4, 10]",Sota-4-As-As,3,MANO (J3),3,0,"Mantener [4,As,As] / Descartar [Sota]",-0.2224368479044522,73513,ALTA,11.799652579307018
"[1, 1, 4, 10]",Sota-4-As-As,4,POSTRE (J4),1,13,"Mantener [Sota] / Descartar [4,As,As]",-0.4698474304068522,74720,ALTA,19.42916105963769
"[1, 1, 4, 10]",Sota-4-As-As,4,POSTRE (J4),2,4,"Mantener [As,As] / Descartar [Sota,4]",-0.5167558886509636,74720,ALTA,17.68926871437447
"[1, 1, 4, 10]",Sota-4-As-As,4,POSTRE (J4),3,0,"Mantener [4,As,As] / Descartar [Sota]",-0.7018736616702356,74720,ALTA,12.215707484479607
"[1, 1, 4, 11]",Caballo-4-As-As,1,MANO (J1),1,13,"Mantener [Caballo] / Descartar [4,As,As]",-0.0960802089111992,73907,ALTA,28.169075022582206
"[1, 1, 4, 11]",Caballo-4-As-As,1,MANO (J1),2,4,"Mantener [As,As] / Descartar [Caballo,4]",-0.4314746911659247,73907,ALTA,14.402989386054863
"[1, 1, 4, 11]",Caballo-4-As-As,1,MANO (J1),3,14,"Mantener [Nada] / Descartar [Caballo,4,As,As]",-0.4509992287604692,73907,ALTA,13.85140547884288
"[1, 1, 4, 11]",Caballo-4-As-As,2,POSTRE (J2),1,13,"Mantener [Caballo] / Descartar [4,As,As]",-0.5739656858149285,74663,ALTA,25.06702824324466
"[1, 1, 4, 11]",Caballo-4-As-As,2,POSTRE (J2),2,4,"Mantener [As,As] / Descartar [Caballo,4]",-0.7762345472322302,74663,ALTA,16.72685721252602
"[1, 1, 4, 11]",Caballo-4-As-As,2,POSTRE (J2),3,14,"Mantener [Nada] / Descartar [Caballo,4,As,As]",-0.9392871971391452,74663,ALTA,12.07226103166048
"[1, 1, 4, 11]",Caballo-4-As-As,3,MANO (J3),1,13,"Mantener [Caballo] / Descartar [4,As,As]",0.0340267720585249,73883,ALTA,21.59341965709455
"[1, 1, 4, 11]",Caballo-4-As-As,3,MANO (J3),2,4,"Mantener [As,As] / Descartar [Caballo,4]",-0.0928359703856096,73883,ALTA,16.75443732115342
"[1, 1, 4, 11]",Caballo-4-As-As,3,MANO (J3),3,0,"Mantener [4,As,As] / Descartar [Caballo]",-0.2486769622240569,73883,ALTA,12.267839387833499
"[1, 1, 4, 11]",Caballo-4-As-As,4,POSTRE (J4),1,4,"Mantener [As,As] / Descartar [Caballo,4]",-0.51115610447459,74085,ALTA,19.123722406266296
"[1, 1, 4, 11]",Caballo-4-As-As,4,POSTRE (J4),2,13,"Mantener [Caballo] / Descartar [4,As,As]",-0.5163663359654451,74085,ALTA,18.92547905249261
"[1, 1, 4, 11]",Caballo-4-As-As,4,POSTRE (J4),3,0,"Mantener [4,As,As] / Descartar [Caballo]",-0.689734764122292,74085,ALTA,13.380149872882152
"[1, 1, 4, 12]",Rey-4-As-As,1,MANO (J1),1,13,"Mantener [Rey] / Descartar [4,As,As]",0.5152891450023956,152363,ALTA,48.89102573367046
"[1, 1, 4, 12]",Rey-4-As-As,1,MANO (J1),2,4,"Mantener [As,As] / Descartar [Rey,4]",-0.3396822063099309,152363,ALTA,8.843220800010053
"[1, 1, 4, 12]",Rey-4-As-As,1,MANO (J1),3,14,"Mantener [Nada] / Descartar [Rey,4,As,As]",-0.4595341388657351,152363,ALTA,6.95838417809246
"[1, 1, 4, 12]",Rey-4-As-As,2,POSTRE (J2),1,13,"Mantener [Rey] / Descartar [4,As,As]",0.0182459498973952,152527,ALTA,41.617488960266414
"[1, 1, 4, 12]",Rey-4-As-As,2,POSTRE (J2),2,4,"Mantener [As,As] / Descartar [Rey,4]",-0.6384050037042622,152527,ALTA,11.192216478349373
"[1, 1, 4, 12]",Rey-4-As-As,2,POSTRE (J2),3,0,"Mantener [4,As,As] / Descartar [Rey]",-0.8114825571865965,152527,ALTA,7.917404776964269
"[1, 1, 4, 12]",Rey-4-As-As,3,MANO (J3),1,13,"Mantener [Rey] / Descartar [4,As,As]",0.4357397000631796,150365,ALTA,34.1590711108082
"[1, 1, 4, 12]",Rey-4-As-As,3,MANO (J3),2,4,"Mantener [As,As] / Descartar [Rey,4]",-0.0480696970704618,150365,ALTA,12.979995725698041
"[1, 1, 4, 12]",Rey-4-As-As,3,MANO (J3),3,0,"Mantener [4,As,As] / Descartar [Rey]",-0.2163601902038373,150365,ALTA,9.27041730893919
"[1, 1, 4, 12]",Rey-4-As-As,4,POSTRE (J4),1,13,"Mantener [Rey] / Descartar [4,As,As]",-0.0886668850311169,152650,ALTA,29.025867492270528
"[1, 1, 4, 12]",Rey-4-As-As,4,POSTRE (J4),2,4,"Mantener [As,As] / Descartar [Rey,4]",-0.382646577137242,152650,ALTA,16.122696998547582
"[1, 1, 4, 12]",Rey-4-As-As,4,POSTRE (J4),3,0,"Mantener [4,As,As] / Descartar [Rey]",-0.5707435309531608,152650,ALTA,11.067735047756148
"[1, 1, 4, 4]",4-4-As-As,1,MANO (J1),1,14,"Mantener [Nada] / Descartar [4,4,As,As]",-0.5039874785719609,13417,ALTA,16.20643253788102
"[1, 1, 4, 4]",4-4-As-As,1,MANO (J1),2,4,"Mantener [As,As] / Descartar [4,4]",-0.573377058955057,13417,ALTA,14.1064067398789
"[1, 1, 4, 4]",4-4-As-As,1,MANO (J1),3,2,"Mantener [4,4,As] / Descartar [As]",-0.6762316464187225,13417,ALTA,11.483599625519474
"[1, 1, 4, 4]",4-4-As-As,2,POSTRE (J2),1,4,"Mantener [As,As] / Descartar [4,4]",-0.8271440466278102,12010,ALTA,17.33370955766504
"[1, 1, 4, 4]",4-4-As-As,2,POSTRE (J2),2,14,"Mantener [Nada] / Descartar [4,4,As,As]",-0.9530391340549542,12010,ALTA,13.475361718030179
"[1, 1, 4, 4]",4-4-As-As,2,POSTRE (J2),3,3,"Mantener [4,4,As] / Descartar [As]",-0.992089925062448,12010,ALTA,12.462964146669558
"[1, 1, 4, 4]",4-4-As-As,3,MANO (J3),1,4,"Mantener [As,As] / Descartar [4,4]",-0.0857977090664071,13357,ALTA,16.251837439432308
"[1, 1, 4, 4]",4-4-As-As,3,MANO (J3),2,3,"Mantener [4,4,As] / Descartar [As]",-0.1446432582166654,13357,ALTA,14.44740591918286
"[1, 1, 4, 4]",4-4-As-As,3,MANO (J3),3,2,"Mantener [4,4,As] / Descartar [As]",-0.2379276783708916,13357,ALTA,11.988478181077312
"[1, 1, 4, 4]",4-4-As-As,4,POSTRE (J4),1,4,"Mantener [As,As] / Descartar [4,4]",-0.5959493670886076,11850,ALTA,16.41232207435164
"[1, 1, 4, 4]",4-4-As-As,4,POSTRE (J4),2,2,"Mantener [4,4,As] / Descartar [As]",-0.669620253164557,11850,ALTA,14.163817176609864
"[1, 1, 4, 4]",4-4-As-As,4,POSTRE (J4),3,3,"Mantener [4,4,As] / Descartar [As]",-0.7042194092827004,11850,ALTA,13.216847140255283
"[1, 1, 4, 5]",5-4-As-As,1,MANO (J1),1,14,"Mantener [Nada] / Descartar [5,4,As,As]",-0.4969234180548241,72158,ALTA,19.16994161155486
"[1, 1, 4, 5]",5-4-As-As,1,MANO (J1),2,4,"Mantener [As,As] / Descartar [5,4]",-0.5267884364865989,72158,ALTA,18.058445577259295
"[1, 1, 4, 5]",5-4-As-As,1,MANO (J1),3,1,"Mantener [5,As,As] / Descartar [4]",-0.7321710690429336,72158,ALTA,11.975324119206574
"[1, 1, 4, 5]",5-4-As-As,2,POSTRE (J2),1,4,"Mantener [As,As] / Descartar [5,4]",-0.8505185671674466,73086,ALTA,20.397587544405326
"[1, 1, 4, 5]",5-4-As-As,2,POSTRE (J2),2,14,"Mantener [Nada] / Descartar [5,4,As,As]",-0.9583230714500726,73086,ALTA,16.4414835802602
"[1, 1, 4, 5]",5-4-As-As,2,POSTRE (J2),3,0,"Mantener [4,As,As] / Descartar [5]",-1.07448758996251,73086,ALTA,13.03292164702927
"[1, 1, 4, 5]",5-4-As-As,3,MANO (J3),1,4,"Mantener [As,As] / Descartar [5,4]",-0.1472442038039705,72030,ALTA,18.416389003571513
"[1, 1, 4, 5]",5-4-As-As,3,MANO (J3),2,1,"Mantener [5,As,As] / Descartar [4]",-0.2727058170206858,72030,ALTA,14.329462729842666
"[1, 1, 4, 5]",5-4-As-As,3,MANO (J3),3,0,"Mantener [4,As,As] / Descartar [5]",-0.2849923642926558,72030,ALTA,13.98163459666701
"[1, 1, 4, 5]",5-4-As-As,4,POSTRE (J4),1,4,"Mantener [As,As] / Descartar [5,4]",-0.6340516058193796,72860,ALTA,19.490851270793087
"[1, 1, 4, 5]",5-4-As-As,4,POSTRE (J4),2,1,"Mantener [5,As,As] / Descartar [4]",-0.7832555586055449,72860,ALTA,14.462184602123992
"[1, 1, 4, 5]",5-4-As-As,4,POSTRE (J4),3,0,"Mantener [4,As,As] / Descartar [5]",-0.7885533900631347,72860,ALTA,14.309757130177536
"[1, 1, 4, 6]",6-4-As-As,1,MANO (J1),1,14,"Mantener [Nada] / Descartar [6,4,As,As]",-0.4564287881713608,72502,ALTA,19.539564987538643
"[1, 1, 4, 6]",6-4-As-As,1,MANO (J1),2,4,"Mantener [As,As] / Descartar [6,4]",-0.5111721055970869,72502,ALTA,17.513197662649365
"[1, 1, 4, 6]",6-4-As-As,1,MANO (J1),3,0,"Mantener [4,As,As] / Descartar [6]",-0.7108631486027972,72502,ALTA,11.746703673890323
"[1, 1, 4, 6]",6-4-As-As,2,POSTRE (J2),1,4,"Mantener [As,As] / Descartar [6,4]",-0.9161621945898778,73344,ALTA,19.166324292553057
"[1, 1, 4, 6]",6-4-As-As,2,POSTRE (J2),2,14,"Mantener [Nada] / Descartar [6,4,As,As]",-1.0002590532286213,73344,ALTA,16.19918737107634
"[1, 1, 4, 6]",6-4-As-As,2,POSTRE (J2),3,0,"Mantener [4,As,As] / Descartar [6]",-1.1233229712041886,73344,ALTA,12.66488550000342
"[1, 1, 4, 6]",6-4-As-As,3,MANO (J3),1,4,"Mantener [As,As] / Descartar [6,4]",-0.1234845454670841,72503,ALTA,18.779680198205813
"[1, 1, 4, 6]",6-4-As-As,3,MANO (J3),2,0,"Mantener [4,As,As] / Descartar [6]",-0.2695336744686427,72503,ALTA,14.02269637782337
"[1, 1, 4, 6]",6-4-As-As,3,MANO (J3),3,14,"Mantener [Nada] / Descartar [6,4,As,As]",-0.2771885301297877,72503,ALTA,13.809647960505503
"[1, 1, 4, 6]",6-4-As-As,4,POSTRE (J4),1,4,"Mantener [As,As] / Descartar [6,4]",-0.6038847031174397,72335,ALTA,20.147612447854726
"[1, 1, 4, 6]",6-4-As-As,4,POSTRE (J4),2,0,"Mantener [4,As,As] / Descartar [6]",-0.7541992119997235,72335,ALTA,14.916332814739977
"[1, 1, 4, 6]",6-4-As-As,4,POSTRE (J4),3,1,"Mantener [6,As,As] / Descartar [4]",-0.7938618925831202,72335,ALTA,13.778803230243696
"[1, 1, 4, 7]",7-4-As-As,1,MANO (J1),1,14,"Mantener [Nada] / Descartar [7,4,As,As]",-0.4786388167923207,72819,ALTA,18.532130148219245
"[1, 1, 4, 7]",7-4-As-As,1,MANO (J1),2,4,"Mantener [As,As] / Descartar [7,4]",-0.5212787871297326,72819,ALTA,17.017224717040268
"[1, 1, 4, 7]",7-4-As-As,1,MANO (J1),3,0,"Mantener [4,As,As] / Descartar [7]",-0.7154588774907648,72819,ALTA,11.540537868208986
"[1, 1, 4, 7]",7-4-As-As,2,POSTRE (J2),1,4,"Mantener [As,As] / Descartar [7,4]",-0.8597192753386649,73524,ALTA,19.649089283888628
"[1, 1, 4, 7]",7-4-As-As,2,POSTRE (J2),2,14,"Mantener [Nada] / Descartar [7,4,As,As]",-0.980224144497035,73524,ALTA,15.440921910580352
"[1, 1, 4, 7]",7-4-As-As,2,POSTRE (J2),3,0,"Mantener [4,As,As] / Descartar [7]",-1.0968527283608074,73524,ALTA,12.22843630639981
"[1, 1, 4, 7]",7-4-As-As,3,MANO (J3),1,4,"Mantener [As,As] / Descartar [7,4]",-0.147283935294361,72513,ALTA,18.260761766509408
"[1, 1, 4, 7]",7-4-As-As,3,MANO (J3),2,14,"Mantener [Nada] / Descartar [7,4,As,As]",-0.2931750168935225,72513,ALTA,13.639533198828872
"[1, 1, 4, 7]",7-4-As-As,3,MANO (J3),3,0,"Mantener [4,As,As] / Descartar [7]",-0.30486947168094,72513,ALTA,13.324221166427485
"[1, 1, 4, 7]",7-4-As-As,4,POSTRE (J4),1,4,"Mantener [As,As] / Descartar [7,4]",-0.6113166395185113,72442,ALTA,19.66293703132161
"[1, 1, 4, 7]",7-4-As-As,4,POSTRE (J4),2,0,"Mantener [4,As,As] / Descartar [7]",-0.7628171502719417,72442,ALTA,14.523012687959163
"[1, 1, 4, 7]",7-4-As-As,4,POSTRE (J4),3,1,"Mantener [7,As,As] / Descartar [4]",-0.8488169846221805,72442,ALTA,12.22807826607931
"[1, 1, 5, 10]",Sota-5-As-As,1,MANO (J1),1,13,"Mantener [Sota] / Descartar [5,As,As]",-0.1001698708442311,74174,ALTA,26.293001199181283
"[1, 1, 5, 10]",Sota-5-As-As,1,MANO (J1),2,4,"Mantener [As,As] / Descartar [Sota,5]",-0.4552673443524685,74174,ALTA,12.924281677653182
"[1, 1, 5, 10]",Sota-5-As-As,1,MANO (J1),3,14,"Mantener [Nada] / Descartar [Sota,5,As,As]",-0.4754361366516569,74174,ALTA,12.413322090754964
"[1, 1, 5, 10]",Sota-5-As-As,2,POSTRE (J2),1,13,"Mantener [Sota] / Descartar [5,As,As]",-0.5591652294816776,74799,ALTA,23.777974851736307
"[1, 1, 5, 10]",Sota-5-As-As,2,POSTRE (J2),2,4,"Mantener [As,As] / Descartar [Sota,5]",-0.7891415660637174,74799,ALTA,15.011357070397938
"[1, 1, 5, 10]",Sota-5-As-As,2,POSTRE (J2),3,14,"Mantener [Nada] / Descartar [Sota,5,As,As]",-0.9530475006350352,74799,ALTA,10.815661077309292
"[1, 1, 5, 10]",Sota-5-As-As,3,MANO (J3),1,13,"Mantener [Sota] / Descartar [5,As,As]",0.0407738376887615,73969,ALTA,19.40679066481909
"[1, 1, 5, 10]",Sota-5-As-As,3,MANO (J3),2,4,"Mantener [As,As] / Descartar [Sota,5]",-0.0529005394151604,73969,ALTA,16.091228098070584
"[1, 1, 5, 10]",Sota-5-As-As,3,MANO (J3),3,0,"Mantener [5,As,As] / Descartar [Sota]",-0.2264191756005894,73969,ALTA,11.372941853520677
"[1, 1, 5, 10]",Sota-5-As-As,4,POSTRE (J4),1,4,"Mantener [As,As] / Descartar [Sota,5]",-0.4876914807847353,74420,ALTA,17.955028917860176
"[1, 1, 5, 10]",Sota-5-As-As,4,POSTRE (J4),2,13,"Mantener [Sota] / Descartar [5,As,As]",-0.4913061005106154,74420,ALTA,17.825695767870737
"[1, 1, 5, 10]",Sota-5-As-As,4,POSTRE (J4),3,0,"Mantener [5,As,As] / Descartar [Sota]",-0.6876242945444773,74420,ALTA,12.037233175004488
"[1, 1, 5, 11]",Caballo-5-As-As,1,MANO (J1),1,13,"Mantener [Caballo] / Descartar [5,As,As]",-0.1392063022611781,74386,ALTA,25.32774674720597
"[1, 1, 5, 11]",Caballo-5-As-As,1,MANO (J1),2,4,"Mantener [As,As] / Descartar [Caballo,5]",-0.4189901325518242,74386,ALTA,14.473694705129184
"[1, 1, 5, 11]",Caballo-5-As-As,1,MANO (J1),3,14,"Mantener [Nada] / Descartar [Caballo,5,As,As]",-0.5051084881563735,74386,ALTA,12.183665149043586
"[1, 1, 5, 11]",Caballo-5-As-As,2,POSTRE (J2),1,13,"Mantener [Caballo] / Descartar [5,As,As]",-0.5840960640426951,74950,ALTA,23.779390007339444
"[1, 1, 5, 11]",Caballo-5-As-As,2,POSTRE (J2),2,4,"Mantener [As,As] / Descartar [Caballo,5]",-0.7588925950633756,74950,ALTA,16.763873387515595
"[1, 1, 5, 11]",Caballo-5-As-As,2,POSTRE (J2),3,14,"Mantener [Nada] / Descartar [Caballo,5,As,As]",-0.956597731821214,74950,ALTA,11.28885441345185
"[1, 1, 5, 11]",Caballo-5-As-As,3,MANO (J3),1,13,"Mantener [Caballo] / Descartar [5,As,As]",-0.0141408715503928,74465,ALTA,18.834444803734726
"[1, 1, 5, 11]",Caballo-5-As-As,3,MANO (J3),2,4,"Mantener [As,As] / Descartar [Caballo,5]",-0.0572349425904787,74465,ALTA,17.279126663469693
"[1, 1, 5, 11]",Caballo-5-As-As,3,MANO (J3),3,0,"Mantener [5,As,As] / Descartar [Caballo]",-0.2445041294567917,74465,ALTA,11.881241930293502
"[1, 1, 5, 11]",Caballo-5-As-As,4,POSTRE (J4),1,4,"Mantener [As,As] / Descartar [Caballo,5]",-0.4842437536782408,74764,ALTA,18.932363880021917
"[1, 1, 5, 11]",Caballo-5-As-As,4,POSTRE (J4),2,13,"Mantener [Caballo] / Descartar [5,As,As]",-0.4966695200898828,74764,ALTA,18.467663788689116
"[1, 1, 5, 11]",Caballo-5-As-As,4,POSTRE (J4),3,0,"Mantener [5,As,As] / Descartar [Caballo]",-0.6839254186506875,74764,ALTA,12.698825416316916
"[1, 1, 5, 12]",Rey-5-As-As,1,MANO (J1),1,13,"Mantener [Rey] / Descartar [5,As,As]",0.5260398139730973,151806,ALTA,47.07174670130768
"[1, 1, 5, 12]",Rey-5-As-As,1,MANO (J1),2,4,"Mantener [As,As] / Descartar [Rey,5]",-0.3401446583139006,151806,ALTA,8.325341189413626
"[1, 1, 5, 12]",Rey-5-As-As,1,MANO (J1),3,9,"Mantener [Rey,5] / Descartar [As,As]",-0.4033898528384912,151806,ALTA,7.33614594924025
"[1, 1, 5, 12]",Rey-5-As-As,2,POSTRE (J2),1,13,"Mantener [Rey] / Descartar [5,As,As]",0.0165200809464508,154176,ALTA,39.73362405500669
"[1, 1, 5, 12]",Rey-5-As-As,2,POSTRE (J2),2,4,"Mantener [As,As] / Descartar [Rey,5]",-0.6147325134910752,154176,ALTA,11.24240280022991
"[1, 1, 5, 12]",Rey-5-As-As,2,POSTRE (J2),3,0,"Mantener [5,As,As] / Descartar [Rey]",-0.8136804690743047,154176,ALTA,7.551881086179827
"[1, 1, 5, 12]",Rey-5-As-As,3,MANO (J3),1,13,"Mantener [Rey] / Descartar [5,As,As]",0.4103675839767702,151530,ALTA,32.2574155654161
"[1, 1, 5, 12]",Rey-5-As-As,3,MANO (J3),2,4,"Mantener [As,As] / Descartar [Rey,5]",-0.0545040586022569,151530,ALTA,12.730550700192717
"[1, 1, 5, 12]",Rey-5-As-As,3,MANO (J3),3,0,"Mantener [5,As,As] / Descartar [Rey]",-0.2179964363492377,151530,ALTA,9.179933092163733
"[1, 1, 5, 12]",Rey-5-As-As,4,POSTRE (J4),1,13,"Mantener [Rey] / Descartar [5,As,As]",-0.1324151436031331,153200,ALTA,26.561390508246376
"[1, 1, 5, 12]",Rey-5-As-As,4,POSTRE (J4),2,4,"Mantener [As,As] / Descartar [Rey,5]",-0.4020496083550914,153200,ALTA,15.489923987321994
"[1, 1, 5, 12]",Rey-5-As-As,4,POSTRE (J4),3,0,"Mantener [5,As,As] / Descartar [Rey]",-0.5734530026109661,153200,ALTA,10.994365988181345
"[1, 1, 5, 5]",5-5-As-As,1,MANO (J1),1,4,"Mantener [As,As] / Descartar [5,5]",-0.4443959560695323,13749,ALTA,15.894412766588658
"[1, 1, 5, 5]",5-5-As-As,1,MANO (J1),2,14,"Mantener [Nada] / Descartar [5,5,As,As]",-0.488617353989381,13749,ALTA,14.549037690260763
"[1, 1, 5, 5]",5-5-As-As,1,MANO (J1),3,2,"Mantener [5,5,As] / Descartar [As]",-0.645719688704633,13749,ALTA,10.626173798626194
"[1, 1, 5, 5]",5-5-As-As,2,POSTRE (J2),1,4,"Mantener [As,As] / Descartar [5,5]",-0.8393799204610015,12321,ALTA,17.38480160703472
"[1, 1, 5, 5]",5-5-As-As,2,POSTRE (J2),2,14,"Mantener [Nada] / Descartar [5,5,As,As]",-0.9945621296972648,12321,ALTA,12.746184031872627
"[1, 1, 5, 5]",5-5-As-As,2,POSTRE (J2),3,2,"Mantener [5,5,As] / Descartar [As]",-1.0082785488190893,12321,ALTA,12.40127260705667
"[1, 1, 5, 5]",5-5-As-As,3,MANO (J3),1,4,"Mantener [As,As] / Descartar [5,5]",-0.0757293143326121,13403,ALTA,16.512485128274633
"[1, 1, 5, 5]",5-5-As-As,3,MANO (J3),2,3,"Mantener [5,5,As] / Descartar [As]",-0.2209952995598,13403,ALTA,12.349119917072908
"[1, 1, 5, 5]",5-5-As-As,3,MANO (J3),3,2,"Mantener [5,5,As] / Descartar [As]",-0.2402447213310453,13403,ALTA,11.882728451704104
"[1, 1, 5, 5]",5-5-As-As,4,POSTRE (J4),1,4,"Mantener [As,As] / Descartar [5,5]",-0.543123739071957,11896,ALTA,16.500253045422454
"[1, 1, 5, 5]",5-5-As-As,4,POSTRE (J4),2,2,"Mantener [5,5,As] / Descartar [As]",-0.6305480833893746,11896,ALTA,13.853349274060022
"[1, 1, 5, 5]",5-5-As-As,4,POSTRE (J4),3,3,"Mantener [5,5,As] / Descartar [As]",-0.6496301277740417,11896,ALTA,13.3346103814884
"[1, 1, 5, 6]",6-5-As-As,1,MANO (J1),1,14,"Mantener [Nada] / Descartar [6,5,As,As]",-0.485129477861263,73333,ALTA,18.896745024453125
"[1, 1, 5, 6]",6-5-As-As,1,MANO (J1),2,4,"Mantener [As,As] / Descartar [6,5]",-0.5383797199078177,73333,ALTA,16.987694044820635
"[1, 1, 5, 6]",6-5-As-As,1,MANO (J1),3,0,"Mantener [5,As,As] / Descartar [6]",-0.7511625052841149,73333,ALTA,11.099761609430281
"[1, 1, 5, 6]",6-5-As-As,2,POSTRE (J2),1,4,"Mantener [As,As] / Descartar [6,5]",-0.9005395610488309,73949,ALTA,19.137611090290296
"[1, 1, 5, 6]",6-5-As-As,2,POSTRE (J2),2,14,"Mantener [Nada] / Descartar [6,5,As,As]",-1.0010547809977146,73949,ALTA,15.652413555871252
"[1, 1, 5, 6]",6-5-As-As,2,POSTRE (J2),3,0,"Mantener [5,As,As] / Descartar [6]",-1.1035172889423792,73949,ALTA,12.752152871645043
"[1, 1, 5, 6]",6-5-As-As,3,MANO (J3),1,4,"Mantener [As,As] / Descartar [6,5]",-0.1546494419009944,72299,ALTA,17.966222567211723
"[1, 1, 5, 6]",6-5-As-As,3,MANO (J3),2,0,"Mantener [5,As,As] / Descartar [6]",-0.2795889293074593,72299,ALTA,13.99380170416856
"[1, 1, 5, 6]",6-5-As-As,3,MANO (J3),3,14,"Mantener [Nada] / Descartar [6,5,As,As]",-0.3096861644006141,72299,ALTA,13.176303487631479
"[1, 1, 5, 6]",6-5-As-As,4,POSTRE (J4),1,4,"Mantener [As,As] / Descartar [6,5]",-0.610952872377021,72675,ALTA,19.370352916160353
"[1, 1, 5, 6]",6-5-As-As,4,POSTRE (J4),2,0,"Mantener [5,As,As] / Descartar [6]",-0.7955142758857929,72675,ALTA,13.391509543289498
"[1, 1, 5, 6]",6-5-As-As,4,POSTRE (J4),3,1,"Mantener [6,As,As] / Descartar [5]",-0.8078981768145855,72675,ALTA,13.063905056929812
"[1, 1, 5, 7]",7-5-As-As,1,MANO (J1),1,4,"Mantener [As,As] / Descartar [7,5]",-0.4995572026104609,73397,ALTA,17.149264094085577
