mano,posicion,mascara_idx,reward_promedio,n_visitas
"[6, 6, 10, 12]",1,10,-0.4090909090909091,330
"[6, 6, 10, 12]",1,14,-0.42424242424242425,330
"[6, 6, 10, 12]",1,11,-0.9484848484848485,330
"[6, 6, 11, 11]",1,1,6.0,2
"[6, 6, 11, 11]",1,9,2.5,2
"[6, 6, 11, 11]",1,5,2.0,2
"[6, 6, 11, 11]",1,3,1.0,2
"[6, 6, 11, 11]",1,14,0.5,2
"[6, 6, 11, 11]",1,10,-0.5,2
"[6, 6, 11, 11]",1,6,-2.5,2
"[6, 6, 11, 11]",1,4,-3.5,2
"[6, 6, 11, 11]",1,13,-3.5,2
"[6, 6, 11, 11]",1,11,-4.0,2
"[6, 6, 11, 11]",1,7,-4.5,2
"[6, 6, 11, 11]",1,2,-5.5,2
"[6, 6, 11, 11]",1,12,-5.5,2
"[6, 6, 11, 11]",1,8,-6.0,2
"[6, 6, 11, 11]",1,0,-6.5,2
"[6, 6, 11, 12]",1,9,1.54296875,256
"[6, 6, 11, 12]",1,13,1.3125,256
"[6, 6, 11, 12]",1,1,0.80859375,256
"[6, 6, 11, 12]",1,2,0.7109375,256
"[6, 6, 11, 12]",1,3,0.69140625,256
"[6, 6, 11, 12]",1,7,0.3828125,256
"[6, 6, 11, 12]",1,12,0.265625,256
"[6, 6, 11, 12]",1,0,0.1953125,256
"[6, 6, 11, 12]",1,4,0.1953125,256
"[6, 6, 11, 12]",1,6,0.0234375,256
"[6, 6, 11, 12]",1,14,-0.03125,256
"[6, 6, 11, 12]",1,8,-0.1796875,256
"[6, 6, 11, 12]",1,5,-0.25390625,256
"[6, 6, 11, 12]",1,10,-0.61328125,256
"[6, 6, 11, 12]",1,11,-0.80078125,256
"[6, 6, 12, 12]",1,1,8.0,1
"[6, 6, 12, 12]",1,9,8.0,1
"[6, 6, 12, 12]",1,0,7.0,1
"[6, 6, 12, 12]",1,5,4.0,1
"[6, 6, 12, 12]",1,7,4.0,1
"[6, 6, 12, 12]",1,8,4.0,1
"[6, 6, 12, 12]",1,12,4.0,1
"[6, 6, 12, 12]",1,3,3.0,1
"[6, 6, 12, 12]",1,6,2.0,1
"[6, 6, 12, 12]",1,11,2.0,1
"[6, 6, 12, 12]",1,2,1.0,1
"[6, 6, 12, 12]",1,13,0.0,1
"[6, 6, 12, 12]",1,14,-1.0,1
"[6, 6, 12, 12]",1,4,-5.0,1
"[6, 6, 12, 12]",1,10,-7.0,1
"[6, 6, 6, 10]",1,0,1.7052631578947368,95
"[6, 6, 6, 10]",1,13,0.9157894736842105,95
"[6, 6, 6, 10]",1,1,0.35789473684210527,95
"[6, 6, 6, 10]",1,8,0.3473684210526316,95
"[6, 6, 6, 10]",1,9,0.21052631578947367,95
"[6, 6, 6, 10]",1,3,0.2,95
"[6, 6, 6, 10]",1,4,0.0,95
"[6, 6, 6, 10]",1,5,-0.06315789473684211,95
"[6, 6, 6, 10]",1,11,-0.22105263157894736,95
"[6, 6, 6, 10]",1,2,-0.43157894736842106,95
"[6, 6, 6, 10]",1,6,-0.4421052631578947,95
"[6, 6, 6, 10]",1,12,-0.45263157894736844,95
"[6, 6, 6, 10]",1,7,-0.5368421052631579,95
"[6, 6, 6, 10]",1,10,-0.8105263157894737,95
"[6, 6, 6, 10]",1,14,-1.0315789473684212,95
"[6, 6, 6, 11]",1,2,0.7536231884057971,69
"[6, 6, 6, 11]",1,14,0.7101449275362319,69
"[6, 6, 6, 11]",1,13,0.6956521739130435,69
"[6, 6, 6, 11]",1,3,0.5362318840579711,69
"[6, 6, 6, 11]",1,1,0.42028985507246375,69
"[6, 6, 6, 11]",1,4,0.3188405797101449,69
"[6, 6, 6, 11]",1,6,0.2753623188405797,69
"[6, 6, 6, 11]",1,0,0.2608695652173913,69
"[6, 6, 6, 11]",1,7,0.13043478260869565,69
"[6, 6, 6, 11]",1,5,0.11594202898550725,69
"[6, 6, 6, 11]",1,11,-0.07246376811594203,69
"[6, 6, 6, 11]",1,9,-0.5942028985507246,69
"[6, 6, 6, 11]",1,12,-0.8695652173913043,69
"[6, 6, 6, 11]",1,10,-1.2028985507246377,69
"[6, 6, 6, 11]",1,8,-1.2318840579710144,69
"[6, 6, 6, 12]",1,0,0.7666666666666667,150
"[6, 6, 6, 12]",1,13,0.6866666666666666,150
"[6, 6, 6, 12]",1,3,0.6266666666666667,150
"[6, 6, 6, 12]",1,2,0.5,150
"[6, 6, 6, 12]",1,7,0.26666666666666666,150
"[6, 6, 6, 12]",1,5,0.24,150
"[6, 6, 6, 12]",1,8,0.13333333333333333,150
"[6, 6, 6, 12]",1,9,-0.08666666666666667,150
"[6, 6, 6, 12]",1,1,-0.10666666666666667,150
"[6, 6, 6, 12]",1,4,-0.22,150
"[6, 6, 6, 12]",1,14,-0.26,150
"[6, 6, 6, 12]",1,6,-0.36666666666666664,150
"[6, 6, 6, 12]",1,10,-0.8733333333333333,150
"[6, 6, 6, 12]",1,11,-0.9066666666666666,150
"[6, 6, 6, 12]",1,12,-1.4533333333333334,150
"[6, 6, 6, 6]",1,12,5.5,2
"[6, 6, 6, 6]",1,14,5.5,2
"[6, 6, 6, 6]",1,6,4.0,2
"[6, 6, 6, 6]",1,10,4.0,2
"[6, 6, 6, 6]",1,4,2.0,2
"[6, 6, 6, 6]",1,8,2.0,2
"[6, 6, 6, 6]",1,13,1.0,2
"[6, 6, 6, 6]",1,0,0.0,2
"[6, 6, 6, 6]",1,5,0.0,2
"[6, 6, 6, 6]",1,1,-0.5,2
"[6, 6, 6, 6]",1,3,-0.5,2
"[6, 6, 6, 6]",1,2,-1.0,2
"[6, 6, 6, 6]",1,11,-2.0,2
"[6, 6, 6, 6]",1,9,-2.5,2
"[6, 6, 6, 6]",1,7,-3.0,2
"[6, 6, 6, 7]",1,0,1.1555555555555554,90
"[6, 6, 6, 7]",1,14,0.5555555555555556,90
"[6, 6, 6, 7]",1,11,-0.03333333333333333,90
"[6, 6, 6, 7]",1,7,-0.07777777777777778,90
"[6, 6, 6, 7]",1,2,-0.13333333333333333,90
"[6, 6, 6, 7]",1,5,-0.34444444444444444,90
"[6, 6, 6, 7]",1,6,-0.4777777777777778,90
"[6, 6, 6, 7]",1,10,-0.5888888888888889,90
"[6, 6, 6, 7]",1,4,-0.7444444444444445,90
"[6, 6, 6, 7]",1,13,-0.8,90
"[6, 6, 6, 7]",1,3,-0.8555555555555555,90
"[6, 6, 6, 7]",1,12,-0.8888888888888888,90
"[6, 6, 6, 7]",1,8,-1.0222222222222221,90
"[6, 6, 6, 7]",1,1,-1.3555555555555556,90
"[6, 6, 6, 7]",1,9,-1.4666666666666666,90
"[6, 6, 7, 10]",1,1,0.445859872611465,1099
"[6, 6, 7, 10]",1,9,0.4094631483166515,1099
"[6, 6, 7, 10]",1,13,0.30300272975432213,1099
"[6, 6, 7, 10]",1,8,0.07279344858962693,1099
"[6, 6, 7, 10]",1,4,0.051865332120109194,1099
"[6, 6, 7, 10]",1,14,-0.1337579617834395,1099
"[6, 6, 7, 10]",1,7,-0.2302092811646952,1099
"[6, 6, 7, 10]",1,2,-0.33666969972702454,1099
"[6, 6, 7, 10]",1,12,-0.3976342129208371,1099
"[6, 6, 7, 10]",1,3,-0.40582347588717016,1099
"[6, 6, 7, 10]",1,11,-0.4658780709736124,1099
"[6, 6, 7, 10]",1,0,-0.6242038216560509,1099
"[6, 6, 7, 10]",1,10,-0.7015468607825296,1099
"[6, 6, 7, 10]",1,5,-0.8107370336669699,1099
"[6, 6, 7, 10]",1,6,-0.8516833484986351,1099
"[6, 6, 7, 11]",1,13,0.23178807947019867,1208
"[6, 6, 7, 11]",1,9,0.15728476821192053,1208
"[6, 6, 7, 11]",1,1,0.11589403973509933,1208
"[6, 6, 7, 11]",1,14,-0.11506622516556292,1208
"[6, 6, 7, 11]",1,4,-0.1216887417218543,1208
"[6, 6, 7, 11]",1,12,-0.19701986754966888,1208
"[6, 6, 7, 11]",1,7,-0.44039735099337746,1208
"[6, 6, 7, 11]",1,3,-0.49751655629139074,1208
"[6, 6, 7, 11]",1,8,-0.5049668874172185,1208
"[6, 6, 7, 11]",1,0,-0.5571192052980133,1208
"[6, 6, 7, 11]",1,10,-0.5736754966887417,1208
"[6, 6, 7, 11]",1,2,-0.6390728476821192,1208
"[6, 6, 7, 11]",1,11,-0.6928807947019867,1208
"[6, 6, 7, 11]",1,5,-0.8841059602649006,1208
"[6, 6, 7, 11]",1,6,-1.0902317880794703,1208
"[6, 6, 7, 12]",1,13,0.8645569620253165,2370
"[6, 6, 7, 12]",1,1,0.5831223628691983,2370
"[6, 6, 7, 12]",1,9,0.5016877637130802,2370
"[6, 6, 7, 12]",1,7,0.15738396624472573,2370
"[6, 6, 7, 12]",1,8,0.09113924050632911,2370
"[6, 6, 7, 12]",1,4,-0.06455696202531645,2370
"[6, 6, 7, 12]",1,14,-0.16413502109704642,2370
"[6, 6, 7, 12]",1,12,-0.4118143459915612,2370
"[6, 6, 7, 12]",1,3,-0.4713080168776371,2370
"[6, 6, 7, 12]",1,10,-0.47172995780590715,2370
"[6, 6, 7, 12]",1,0,-0.4932489451476793,2370
"[6, 6, 7, 12]",1,2,-0.6143459915611814,2370
"[6, 6, 7, 12]",1,11,-0.6375527426160338,2370
"[6, 6, 7, 12]",1,5,-0.9548523206751055,2370
"[6, 6, 7, 12]",1,6,-0.9729957805907173,2370
"[6, 6, 7, 7]",1,13,1.04,25
"[6, 6, 7, 7]",1,9,0.92,25
"[6, 6, 7, 7]",1,14,0.32,25
"[6, 6, 7, 7]",1,4,0.24,25
"[6, 6, 7, 7]",1,7,-0.04,25
"[6, 6, 7, 7]",1,2,-0.2,25
"[6, 6, 7, 7]",1,6,-0.48,25
"[6, 6, 7, 7]",1,0,-0.64,25
"[6, 6, 7, 7]",1,1,-0.88,25
"[6, 6, 7, 7]",1,10,-1.16,25
"[6, 6, 7, 7]",1,11,-1.2,25
"[6, 6, 7, 7]",1,3,-1.24,25
"[6, 6, 7, 7]",1,5,-1.52,25
"[6, 6, 7, 7]",1,8,-2.0,25
"[6, 6, 7, 7]",1,12,-2.32,25
"[6, 7, 10, 10]",1,9,1.7661188369152971,791
"[6, 7, 10, 10]",1,3,1.4993678887484196,791
"[6, 7, 10, 10]",1,2,1.2073324905183311,791
"[6, 7, 10, 10]",1,12,0.27560050568900124,791
"[6, 7, 10, 10]",1,6,0.04677623261694058,791
"[6, 7, 10, 10]",1,13,-0.09987357774968394,791
"[6, 7, 10, 10]",1,8,-0.10619469026548672,791
"[6, 7, 10, 10]",1,14,-0.22629582806573956,791
"[6, 7, 10, 10]",1,5,-0.2857142857142857,791
"[6, 7, 10, 10]",1,0,-0.3147914032869785,791
"[6, 7, 10, 10]",1,11,-0.5436156763590392,791
"[6, 7, 10, 10]",1,10,-0.5512010113780025,791
"[6, 7, 10, 10]",1,7,-0.6156763590391909,791
"[6, 7, 10, 10]",1,1,-0.6333754740834386,791
"[6, 7, 10, 10]",1,4,-0.8963337547408344,791
"[6, 7, 10, 11]",1,9,0.9844707805476093,2447
"[6, 7, 10, 11]",1,3,0.746628524724152,2447
"[6, 7, 10, 11]",1,2,0.3710666121781774,2447
"[6, 7, 10, 11]",1,13,0.21209644462607274,2447
"[6, 7, 10, 11]",1,12,0.21087045361667348,2447
"[6, 7, 10, 11]",1,8,-0.010625255414793625,2447
"[6, 7, 10, 11]",1,6,-0.04045770331017572,2447
"[6, 7, 10, 11]",1,7,-0.2170004086636698,2447
"[6, 7, 10, 11]",1,5,-0.2296689824274622,2447
"[6, 7, 10, 11]",1,14,-0.2558234572946465,2447
"[6, 7, 10, 11]",1,0,-0.380057212913772,2447
"[6, 7, 10, 11]",1,1,-0.4143849611769514,2447
"[6, 7, 10, 11]",1,11,-0.4270535349407438,2447
"[6, 7, 10, 11]",1,10,-0.6138128320392318,2447
"[6, 7, 10, 11]",1,4,-0.7780956272987332,2447
"[6, 7, 10, 12]",1,9,1.3235153256704981,4176
"[6, 7, 10, 12]",1,13,0.9511494252873564,4176
"[6, 7, 10, 12]",1,3,0.844588122605364,4176
"[6, 7, 10, 12]",1,8,0.4504310344827586,4176
"[6, 7, 10, 12]",1,2,0.39439655172413796,4176
"[6, 7, 10, 12]",1,7,0.22078544061302682,4176
"[6, 7, 10, 12]",1,12,0.16930076628352492,4176
"[6, 7, 10, 12]",1,6,0.16451149425287356,4176
"[6, 7, 10, 12]",1,14,-0.09554597701149425,4176
"[6, 7, 10, 12]",1,5,-0.11135057471264367,4176
"[6, 7, 10, 12]",1,0,-0.36590038314176243,4176
"[6, 7, 10, 12]",1,11,-0.40349616858237547,4176
"[6, 7, 10, 12]",1,1,-0.5004789272030651,4176
"[6, 7, 10, 12]",1,10,-0.6688218390804598,4176
"[6, 7, 10, 12]",1,4,-0.837404214559387,4176
"[6, 7, 11, 11]",1,9,1.96448087431694,732
"[6, 7, 11, 11]",1,3,1.78551912568306,732
"[6, 7, 11, 11]",1,2,1.4877049180327868,732
"[6, 7, 11, 11]",1,12,0.33060109289617484,732
"[6, 7, 11, 11]",1,6,0.24863387978142076,732
"[6, 7, 11, 11]",1,8,0.08879781420765027,732
"[6, 7, 11, 11]",1,13,0.07103825136612021,732
"[6, 7, 11, 11]",1,14,-0.00546448087431694,732
"[6, 7, 11, 11]",1,5,-0.03825136612021858,732
"[6, 7, 11, 11]",1,0,-0.3702185792349727,732
"[6, 7, 11, 11]",1,11,-0.46311475409836067,732
"[6, 7, 11, 11]",1,10,-0.5724043715846995,732
"[6, 7, 11, 11]",1,7,-0.5901639344262295,732
"[6, 7, 11, 11]",1,4,-0.6407103825136612,732
"[6, 7, 11, 11]",1,1,-0.6612021857923497,732
"[6, 7, 11, 12]",1,9,1.5063400576368875,3470
"[6, 7, 11, 12]",1,13,0.8360230547550432,3470
"[6, 7, 11, 12]",1,3,0.7636887608069164,3470
"[6, 7, 11, 12]",1,2,0.4783861671469741,3470
"[6, 7, 11, 12]",1,8,0.46311239193083575,3470
"[6, 7, 11, 12]",1,12,0.3887608069164265,3470
"[6, 7, 11, 12]",1,7,0.368299711815562,3470
"[6, 7, 11, 12]",1,6,-0.0005763688760806917,3470
"[6, 7, 11, 12]",1,5,-0.09106628242074928,3470
"[6, 7, 11, 12]",1,14,-0.09654178674351585,3470
"[6, 7, 11, 12]",1,10,-0.37377521613832854,3470
"[6, 7, 11, 12]",1,11,-0.3818443804034582,3470
"[6, 7, 11, 12]",1,0,-0.45504322766570604,3470
"[6, 7, 11, 12]",1,1,-0.5005763688760807,3470
"[6, 7, 11, 12]",1,4,-0.9270893371757926,3470
"[6, 7, 12, 12]",1,9,3.021150592216582,1182
"[6, 7, 12, 12]",1,3,2.8604060913705585,1182
"[6, 7, 12, 12]",1,2,2.536379018612521,1182
"[6, 7, 12, 12]",1,12,0.6565143824027073,1182
"[6, 7, 12, 12]",1,13,0.4813874788494078,1182
"[6, 7, 12, 12]",1,6,0.4805414551607445,1182
"[6, 7, 12, 12]",1,8,0.4170896785109983,1182
"[6, 7, 12, 12]",1,5,0.017766497461928935,1182
"[6, 7, 12, 12]",1,7,-0.07106598984771574,1182
"[6, 7, 12, 12]",1,14,-0.434010152284264,1182
"[6, 7, 12, 12]",1,1,-0.5321489001692047,1182
"[6, 7, 12, 12]",1,11,-0.5456852791878173,1182
"[6, 7, 12, 12]",1,10,-0.6235194585448393,1182
"[6, 7, 12, 12]",1,0,-0.6252115059221658,1182
"[6, 7, 12, 12]",1,4,-0.8950930626057529,1182
"[6, 7, 7, 10]",1,3,0.6621735467565291,1187
"[6, 7, 7, 10]",1,13,0.09604043807919124,1187
"[6, 7, 7, 10]",1,6,0.02864363942712721,1187
"[6, 7, 7, 10]",1,8,-0.005897219882055603,1187
"[6, 7, 7, 10]",1,9,-0.08930075821398484,1187
"[6, 7, 7, 10]",1,14,-0.2527379949452401,1187
"[6, 7, 7, 10]",1,1,-0.2737994945240101,1187
"[6, 7, 7, 10]",1,7,-0.3866891322662174,1187
"[6, 7, 7, 10]",1,2,-0.5214827295703454,1187
"[6, 7, 7, 10]",1,10,-0.561078348778433,1187
"[6, 7, 7, 10]",1,0,-0.6208930075821398,1187
"[6, 7, 7, 10]",1,11,-0.632687447346251,1187
"[6, 7, 7, 10]",1,12,-0.7245155855096883,1187
"[6, 7, 7, 10]",1,5,-1.0311710193765795,1187
"[6, 7, 7, 10]",1,4,-1.214827295703454,1187
"[6, 7, 7, 11]",1,3,0.48414023372287146,1198
"[6, 7, 7, 11]",1,13,0.12353923205342238,1198
"[6, 7, 7, 11]",1,6,0.06343906510851419,1198
"[6, 7, 7, 11]",1,8,-0.1285475792988314,1198
"[6, 7, 7, 11]",1,14,-0.1352253756260434,1198
"[6, 7, 7, 11]",1,9,-0.15525876460767946,1198
"[6, 7, 7, 11]",1,7,-0.1652754590984975,1198
"[6, 7, 7, 11]",1,12,-0.39315525876460766,1198
"[6, 7, 7, 11]",1,11,-0.5901502504173622,1198
"[6, 7, 7, 11]",1,10,-0.6786310517529215,1198
"[6, 7, 7, 11]",1,2,-0.7111853088480802,1198
"[6, 7, 7, 11]",1,1,-0.7646076794657763,1198
"[6, 7, 7, 11]",1,0,-0.8606010016694491,1198
"[6, 7, 7, 11]",1,5,-0.9824707846410684,1198
"[6, 7, 7, 11]",1,4,-1.0392320534223707,1198
"[6, 7, 7, 12]",1,13,1.005459890802184,2381
"[6, 7, 7, 12]",1,3,0.879042419151617,2381
"[6, 7, 7, 12]",1,9,0.4225115497690046,2381
"[6, 7, 7, 12]",1,8,0.33095338093238136,2381
"[6, 7, 7, 12]",1,6,0.24065518689626209,2381
"[6, 7, 7, 12]",1,7,0.17723645527089457,2381
"[6, 7, 7, 12]",1,14,-0.12935741285174296,2381
"[6, 7, 7, 12]",1,12,-0.20411591768164636,2381
"[6, 7, 7, 12]",1,10,-0.39059218815623686,2381
"[6, 7, 7, 12]",1,2,-0.4359512809743805,2381
"[6, 7, 7, 12]",1,11,-0.4766904661906762,2381
"[6, 7, 7, 12]",1,0,-0.49349013019739607,2381
"[6, 7, 7, 12]",1,1,-0.6455270894582108,2381
"[6, 7, 7, 12]",1,5,-0.8072238555228896,2381
"[6, 7, 7, 12]",1,4,-0.8387232255354893,2381
"[6, 7, 7, 7]",1,3,2.3380281690140845,71
"[6, 7, 7, 7]",1,9,0.6197183098591549,71
"[6, 7, 7, 7]",1,7,0.5211267605633803,71
"[6, 7, 7, 7]",1,8,0.49295774647887325,71
"[6, 7, 7, 7]",1,11,-0.04225352112676056,71
"[6, 7, 7, 7]",1,6,-0.08450704225352113,71
"[6, 7, 7, 7]",1,14,-0.11267605633802817,71
"[6, 7, 7, 7]",1,10,-0.2535211267605634,71
"[6, 7, 7, 7]",1,1,-0.4647887323943662,71
"[6, 7, 7, 7]",1,2,-0.5211267605633803,71
"[6, 7, 7, 7]",1,4,-0.5211267605633803,71
"[6, 7, 7, 7]",1,0,-0.5633802816901409,71
"[6, 7, 7, 7]",1,13,-0.9295774647887324,71
"[6, 7, 7, 7]",1,12,-1.0704225352112675,71
"[6, 7, 7, 7]",1,5,-1.3661971830985915,71
"[7, 10, 10, 10]",1,3,4.25,20
"[7, 10, 10, 10]",1,0,3.15,20
"[7, 10, 10, 10]",1,8,2.1,20
"[7, 10, 10, 10]",1,6,1.95,20
"[7, 10, 10, 10]",1,9,1.7,20
"[7, 10, 10, 10]",1,2,1.55,20
"[7, 10, 10, 10]",1,7,1.0,20
"[7, 10, 10, 10]",1,1,0.65,20
"[7, 10, 10, 10]",1,10,0.5,20
"[7, 10, 10, 10]",1,11,0.5,20
"[7, 10, 10, 10]",1,13,0.25,20
"[7, 10, 10, 10]",1,5,-0.1,20
"[7, 10, 10, 10]",1,12,-0.45,20
"[7, 10, 10, 10]",1,14,-0.85,20
"[7, 10, 10, 10]",1,4,-1.75,20
"[7, 10, 10, 11]",1,3,2.65014164305949,706
"[7, 10, 10, 11]",1,0,1.7379603399433428,706
"[7, 10, 10, 11]",1,6,1.2705382436260624,706
"[7, 10, 10, 11]",1,9,1.075070821529745,706
"[7, 10, 10, 11]",1,2,0.9249291784702549,706
"[7, 10, 10, 11]",1,1,0.7677053824362606,706
"[7, 10, 10, 11]",1,8,0.5764872521246459,706
"[7, 10, 10, 11]",1,12,0.1671388101983003,706
"[7, 10, 10, 11]",1,13,0.1671388101983003,706
"[7, 10, 10, 11]",1,11,0.07223796033994334,706
"[7, 10, 10, 11]",1,5,-0.0339943342776204,706
"[7, 10, 10, 11]",1,7,-0.20113314447592068,706
"[7, 10, 10, 11]",1,4,-0.37960339943342775,706
"[7, 10, 10, 11]",1,14,-0.45042492917847027,706
"[7, 10, 10, 11]",1,10,-0.4915014164305949,706
"[7, 10, 10, 12]",1,3,2.7817307692307693,1040
"[7, 10, 10, 12]",1,6,1.9663461538461537,1040
"[7, 10, 10, 12]",1,0,1.9596153846153845,1040
"[7, 10, 10, 12]",1,9,1.2836538461538463,1040
"[7, 10, 10, 12]",1,8,1.0596153846153846,1040
"[7, 10, 10, 12]",1,2,0.8894230769230769,1040
"[7, 10, 10, 12]",1,13,0.8221153846153846,1040
"[7, 10, 10, 12]",1,1,0.7557692307692307,1040
"[7, 10, 10, 12]",1,7,0.6153846153846154,1040
"[7, 10, 10, 12]",1,4,0.2826923076923077,1040
"[7, 10, 10, 12]",1,11,0.20576923076923076,1040
"[7, 10, 10, 12]",1,12,0.175,1040
"[7, 10, 10, 12]",1,5,0.0375,1040
"[7, 10, 10, 12]",1,14,-0.23461538461538461,1040
"[7, 10, 10, 12]",1,10,-0.4807692307692308,1040
"[7, 10, 11, 11]",1,3,2.172821270310192,677
"[7, 10, 11, 11]",1,9,2.0059084194977843,677
"[7, 10, 11, 11]",1,2,1.9335302806499262,677
"[7, 10, 11, 11]",1,8,1.0088626292466765,677
"[7, 10, 11, 11]",1,1,0.8508124076809453,677
"[7, 10, 11, 11]",1,0,0.8168389955686853,677
"[7, 10, 11, 11]",1,6,0.46971935007385524,677
"[7, 10, 11, 11]",1,12,0.29246676514032494,677
"[7, 10, 11, 11]",1,4,0.2274741506646972,677
"[7, 10, 11, 11]",1,11,0.10044313146233383,677
"[7, 10, 11, 11]",1,14,0.023633677991137372,677
"[7, 10, 11, 11]",1,13,-0.011816838995568686,677
"[7, 10, 11, 11]",1,5,-0.15657311669128507,677
"[7, 10, 11, 11]",1,10,-0.36927621861152143,677
"[7, 10, 11, 11]",1,7,-0.41654357459379615,677
"[7, 10, 11, 12]",1,3,1.655507197857382,2987
"[7, 10, 11, 12]",1,8,1.3167057248074991,2987
"[7, 10, 11, 12]",1,9,1.1637094074322063,2987
"[7, 10, 11, 12]",1,6,1.0535654502845664,2987
"[7, 10, 11, 12]",1,13,0.9350518915299632,2987
"[7, 10, 11, 12]",1,1,0.9032474054235018,2987
"[7, 10, 11, 12]",1,2,0.8972212922664882,2987
"[7, 10, 11, 12]",1,0,0.8881821225309675,2987
"[7, 10, 11, 12]",1,7,0.41647137596250416,2987
"[7, 10, 11, 12]",1,12,0.281888182122531,2987
"[7, 10, 11, 12]",1,11,0.24338801473049884,2987
"[7, 10, 11, 12]",1,5,0.011047874121191832,2987
"[7, 10, 11, 12]",1,4,-0.04921325744894543,2987
"[7, 10, 11, 12]",1,10,-0.2755272849012387,2987
"[7, 10, 11, 12]",1,14,-0.32407097422162706,2987
"[7, 10, 12, 12]",1,3,4.03069306930693,1010
"[7, 10, 12, 12]",1,9,3.267326732673267,1010
"[7, 10, 12, 12]",1,2,3.0574257425742575,1010
"[7, 10, 12, 12]",1,8,1.2554455445544555,1010
"[7, 10, 12, 12]",1,6,1.0970297029702971,1010
"[7, 10, 12, 12]",1,12,1.0811881188118813,1010
"[7, 10, 12, 12]",1,13,0.995049504950495,1010
"[7, 10, 12, 12]",1,0,0.8693069306930693,1010
"[7, 10, 12, 12]",1,1,0.7564356435643564,1010
"[7, 10, 12, 12]",1,5,0.38415841584158417,1010
"[7, 10, 12, 12]",1,7,0.25346534653465347,1010
"[7, 10, 12, 12]",1,11,0.23267326732673269,1010
"[7, 10, 12, 12]",1,4,0.12772277227722773,1010
"[7, 10, 12, 12]",1,14,-0.28217821782178215,1010
"[7, 10, 12, 12]",1,10,-0.5089108910891089,1010
"[7, 11, 11, 11]",1,3,5.0,26
"[7, 11, 11, 11]",1,1,2.6538461538461537,26
"[7, 11, 11, 11]",1,9,2.3846153846153846,26
"[7, 11, 11, 11]",1,6,2.1153846153846154,26
"[7, 11, 11, 11]",1,2,2.076923076923077,26
"[7, 11, 11, 11]",1,0,1.9230769230769231,26
"[7, 11, 11, 11]",1,8,1.6538461538461537,26
"[7, 11, 11, 11]",1,12,0.6153846153846154,26
"[7, 11, 11, 11]",1,5,0.38461538461538464,26
"[7, 11, 11, 11]",1,4,0.19230769230769232,26
"[7, 11, 11, 11]",1,10,-0.11538461538461539,26
"[7, 11, 11, 11]",1,13,-0.15384615384615385,26
"[7, 11, 11, 11]",1,7,-0.46153846153846156,26
"[7, 11, 11, 11]",1,11,-0.5,26
"[7, 11, 11, 11]",1,14,-0.8076923076923077,26
"[7, 11, 11, 12]",1,3,2.7723214285714284,672
"[7, 11, 11, 12]",1,0,1.9464285714285714,672
"[7, 11, 11, 12]",1,6,1.8244047619047619,672
"[7, 11, 11, 12]",1,13,1.3273809523809523,672
"[7, 11, 11, 12]",1,8,1.3139880952380953,672
"[7, 11, 11, 12]",1,9,1.2782738095238095,672
"[7, 11, 11, 12]",1,2,0.9747023809523809,672
"[7, 11, 11, 12]",1,7,0.8630952380952381,672
"[7, 11, 11, 12]",1,1,0.7767857142857143,672
"[7, 11, 11, 12]",1,11,0.20982142857142858,672
"[7, 11, 11, 12]",1,12,0.13541666666666666,672
"[7, 11, 11, 12]",1,4,-0.1800595238095238,672
"[7, 11, 11, 12]",1,14,-0.22321428571428573,672
"[7, 11, 11, 12]",1,5,-0.2693452380952381,672
"[7, 11, 11, 12]",1,10,-0.5446428571428571,672
"[7, 11, 12, 12]",1,3,4.113513513513514,925
"[7, 11, 12, 12]",1,2,3.197837837837838,925
"[7, 11, 12, 12]",1,9,3.022702702702703,925
"[7, 11, 12, 12]",1,8,1.5643243243243243,925
"[7, 11, 12, 12]",1,6,1.1816216216216215,925
"[7, 11, 12, 12]",1,1,1.095135135135135,925
"[7, 11, 12, 12]",1,0,0.9437837837837838,925
"[7, 11, 12, 12]",1,13,0.8832432432432432,925
"[7, 11, 12, 12]",1,12,0.7751351351351351,925
"[7, 11, 12, 12]",1,11,0.3924324324324324,925
"[7, 11, 12, 12]",1,5,0.31891891891891894,925
"[7, 11, 12, 12]",1,7,0.3145945945945946,925
"[7, 11, 12, 12]",1,4,0.06702702702702702,925
"[7, 11, 12, 12]",1,14,-0.1643243243243243,925
"[7, 11, 12, 12]",1,10,-0.35243243243243244,925
"[7, 12, 12, 12]",1,3,5.367088607594937,79
"[7, 12, 12, 12]",1,1,3.4556962025316458,79
"[7, 12, 12, 12]",1,2,3.3544303797468356,79
"[7, 12, 12, 12]",1,6,3.088607594936709,79
"[7, 12, 12, 12]",1,0,3.0253164556962027,79
"[7, 12, 12, 12]",1,9,2.7341772151898733,79
"[7, 12, 12, 12]",1,8,2.5443037974683542,79
"[7, 12, 12, 12]",1,12,1.5696202531645569,79
"[7, 12, 12, 12]",1,5,0.9873417721518988,79
"[7, 12, 12, 12]",1,11,0.7341772151898734,79
"[7, 12, 12, 12]",1,13,0.7215189873417721,79
"[7, 12, 12, 12]",1,14,0.11392405063291139,79
"[7, 12, 12, 12]",1,7,-0.0759493670886076,79
"[7, 12, 12, 12]",1,4,-0.25316455696202533,79
"[7, 12, 12, 12]",1,10,-0.27848101265822783,79
"[7, 7, 10, 10]",1,0,2.0,3
