            mano  probabilidad_grande  probabilidad_chica  probabilidad_pares  probabilidad_juego  prob_rival_pares_condicionada  prob_rival_juego_condicionada
 [5, 10, 10, 11]               0.0913              0.0114              0.5006              0.7140                         0.8393                         0.3986
 [5, 10, 11, 11]               0.0989              0.0097              0.5357              0.7171                         0.8413                         0.3958
 [5, 11, 11, 11]               0.0965              0.0075              0.8637              0.7183                         0.8484                         0.3909
    [6, 6, 6, 6]               0.0005              0.0048              0.9152              0.1339                         0.8695                         0.5240
    [6, 6, 6, 7]               0.0032              0.0048              0.8450              0.2107                         0.8477                         0.5132
   [6, 6, 6, 10]               0.0126              0.0039              0.8484              0.4463                         0.8509                         0.4795
   [6, 6, 6, 11]               0.0540              0.0046              0.8507              0.4413                         0.8546                         0.4803
    [6, 6, 7, 7]               0.0030              0.0038              0.9278              0.2961                         0.8461                         0.5043
   [6, 6, 7, 10]               0.0245              0.0033              0.4246              0.4895                         0.8361                         0.4695
   [6, 6, 7, 11]               0.0671              0.0044              0.4158              0.4968                         0.8366                         0.4635
  [6, 6, 10, 10]               0.0234              0.0032              0.9396              0.8299                         0.8443                         0.4344
  [6, 6, 10, 11]               0.0813              0.0033              0.4208              0.8330                         0.8387                         0.4287
  [6, 6, 11, 11]               0.0950              0.0044              0.9430              0.8373                         0.8496                         0.4300
    [6, 7, 7, 7]               0.0038              0.0023              0.8517              0.3682                         0.8487                         0.4867
   [6, 7, 7, 10]               0.0203              0.0037              0.4408              0.5364                         0.8479                         0.4636
   [6, 7, 7, 11]               0.0672              0.0034              0.4491              0.5448                         0.8369                         0.4552
  [6, 7, 10, 10]               0.0260              0.0048              0.4718              0.6006                         0.8406                         0.4217
  [6, 7, 10, 11]               0.0912              0.0028              0.1642              0.6033                         0.8358                         0.4179
  [6, 7, 11, 11]               0.1044              0.0033              0.5323              0.5998                         0.8419                         0.4234
 [6, 10, 10, 10]               0.0229              0.0017              0.8588              0.7499                         0.8433                         0.3862
 [6, 10, 10, 11]               0.0959              0.0017              0.5070              0.7502                         0.8418                         0.3892
 [6, 10, 11, 11]               0.1035              0.0013              0.5352              0.7435                         0.8357                         0.3906
 [6, 11, 11, 11]               0.1047              0.0011              0.8597              0.7465                         0.8497                         0.3924
    [7, 7, 7, 7]               0.0047              0.0006              0.9269              0.4154                         0.8546                         0.4785
   [7, 7, 7, 10]               0.0195              0.0003              0.8579              1.0000                         0.8477                         0.4499
   [7, 7, 7, 11]               0.0648              0.0005              0.8545              1.0000                         0.8485                         0.4449
  [7, 7, 10, 10]               0.0240              0.0003              0.9393              0.6441                         0.8437                         0.4203
  [7, 7, 10, 11]               0.0883              0.0005              0.4724              0.6491                         0.8384                         0.4156
  [7, 7, 11, 11]               0.0993              0.0003              0.9452              0.6510                         0.8466                         0.4102
 [7, 10, 10, 10]               0.0256              0.0002              0.8501              0.7863                         0.8544                         0.3774
 [7, 10, 10, 11]               0.0954              0.0000              0.5082              0.7900                         0.8348                         0.3743
 [7, 10, 11, 11]               0.0981              0.0003              0.5330              0.7871                         0.8458                         0.3790
 [7, 11, 11, 11]               0.0961              0.0001              0.8611              0.7847                         0.8503                         0.3857
[10, 10, 10, 10]               0.0263              0.0000              0.9354              0.8270                         0.8635                         0.3358
[10, 10, 10, 11]               0.0947              0.0000              0.8584              0.8194                         0.8456                         0.3488
[10, 10, 11, 11]               0.1007              0.0000              0.9474              0.8266                         0.8428                         0.3390
[10, 11, 11, 11]               0.1026              0.0000              0.8642              0.8209                         0.8482                         0.3467
[11, 11, 11, 11]               0.1011              0.0000              0.9446              0.8232                         0.8626                         0.3460
